NAME,,,,CODE,,,Digit Match Level,,,,Count
POTASSIUM BROMIDE,,,,9630005015,,10 digit,,,,"4,499",
POTASSIUM CARBONATE,,,,9630005017,,10 digit,,,,"4,500",
POTASSIUM CARBONATE SESQUIHYD,,,,9630005018,,10 digit,,,,"4,501",
POTASSIUM CHLORATE,,,,9672708012,,10 digit,,,,"4,502",
POTASSIUM CHLORIDE,,,,7970003000,,10 digit,,,,"4,503",
POTASSIUM CHLORIDE CRYS CR,,,,7970003010,,10 digit,,,,"4,504",
POTASSIUM CHLORIDE IN DEXTROSE,,,,7999300210,,10 digit,,,,"4,505",
POTASSIUM CHLORIDE IN NACL,,,,7999200210,,10 digit,,,,"4,506",
POTASSIUM CHROMATE,,,,9672708014,,10 digit,,,,"4,507",
NAME,,,,,CODE,,Digit Match Level,,,,Count
POTASSIUM CITRATE,,,,,5620201020,,10 digit,,,,"4,508"
POTASSIUM CITRATE-CITRIC ACID,,,,,5620202200,,10 digit,,,,"4,509"
POTASSIUM DICHROMATE,,,,,9630005020,,10 digit,,,,"4,510"
POTASSIUM FLUORIDE,,,,,9672708019,,10 digit,,,,"4,511"
POTASSIUM GLUCONATE,,,,,9630005024,,10 digit,,,,"4,512"
POTASSIUM GLUCONATE,,,,,7970005000,,10 digit,,,,"4,513"
POTASSIUM GUAIACOLSULFONATE,,,,,9630005027,,10 digit,,,,"4,514"
POTASSIUM HEXACYANOFERRATE,,,,,9672708025,,10 digit,,,,"4,515"
POTASSIUM HYDROXIDE,,,,,9610203000,,10 digit,,,,"4,516"
POTASSIUM IODATE,,,,,9672708030,,10 digit,,,,"4,517"
POTASSIUM IODIDE,,,,,9672708033,,10 digit,,,,"4,518"
POTASSIUM IODIDE,,,,,7935001000,,10 digit,,,,"4,519"
POTASSIUM IODIDE (ANTIDOTE),,,,,9300006510,,10 digit,,,,"4,520"
POTASSIUM IODIDE (EXPECTORANT),,,,,4320201000,,10 digit,,,,"4,521"
POTASSIUM METABISULFITE,,,,,9672707940,,10 digit,,,,"4,522"
POTASSIUM NITRATE,,,,,9630005030,,10 digit,,,,"4,523"
POTASSIUM OXALATE,,,,,9672708040,,10 digit,,,,"4,524"
POTASSIUM PERCHLORATE,,,,,9630005035,,10 digit,,,,"4,525"
POTASSIUM PERMANGANATE,,,,,9200004000,,10 digit,,,,"4,526"
POTASSIUM PHOSPHATE,,,,,7960001000,,10 digit,,,,"4,527"
POTASSIUM PHOSPHATE DIBASIC,,,,,7960001001,,10 digit,,,,"4,528"
POTASSIUM PHOSPHATE MONOBASIC,,,,,7960001002,,10 digit,,,,"4,529"
POTASSIUM PHOSPHATE TRIBASIC,,,,,9672708045,,10 digit,,,,"4,530"
POTASSIUM PYROPHOSPHATE,,,,,9672708049,,10 digit,,,,"4,531"
POTASSIUM SODIUM TARTRATE,,,,,9672708057,,10 digit,,,,"4,532"
POTASSIUM SORBATE,,,,,9810006010,,10 digit,,,,"4,533"
POTASSIUM SULFATE,,,,,9672708065,,10 digit,,,,"4,534"
POTASSIUM THIOCYANATE,,,,,9672708275,,10 digit,,,,"4,535"
POULTRY MEAL,,,,,9672708360,,10 digit,,,,"4,536"
POVIDONE,,,,,9672708420,,10 digit,,,,"4,537"
NAME,,,,,CODE,,Digit Match Level,,,,Count
POVIDONE IOD-ISOPROPYL ALCOHOL,,,,,9299000242,,10 digit,,,,"4,538"
POVIDONE-IOD & CHLORHEXIDINE,,,,,9299000240,,10 digit,,,,"4,539"
POVIDONE-IODINE,,,,,9220004000,,10 digit,,,,"4,540"
POVIDONE-IODINE,,,,,9672708427,,10 digit,,,,"4,541"
POVIDONE-IODINE,,,,,8610500700,,10 digit,,,,"4,542"
POVIDONE-IODINE,,,,,5510005500,,10 digit,,,,"4,543"
POVIDONE-NAHYALURON-GLYCYRRHET,,,,,8850200360,,10 digit,,,,"4,544"
POWDER SCENT FRAGRANCE,,,,,9672708810,,10 digit,,,,"4,545"
POWDERS,,,,,9097500000,,10 digit,,,,"4,546"
PPG2-MYRISTYL ETHER PROPIONATE,,,,,9672707485,,10 digit,,,,"4,547"
PRALATREXATE,,,,,2130005400,,10 digit,,,,"4,548"
PRALIDOXIME CHLORIDE,,,,,9672760330,,10 digit,,,,"4,549"
PRALIDOXIME CHLORIDE,,,,,9300007010,,10 digit,,,,"4,550"
PRAMIPEXOLE DIHYDROCHLORIDE,,,,,7320306010,,10 digit,,,,"4,551"
PRAMLINTIDE ACETATE,,,,,2715005010,,10 digit,,,,"4,552"
PRAMOX-PE-GLYCERIN-PETROLATUM,,,,,8999200474,,10 digit,,,,"4,553"
PRAMOXINE HCL,,,,,8920003010,,10 digit,,,,"4,554"
PRAMOXINE HCL,,,,,8835007010,,10 digit,,,,"4,555"
PRAMOXINE HCL,,,,,9085006510,,10 digit,,,,"4,556"
PRAMOXINE HCL-CLEANSER,,,,,9085006512,,10 digit,,,,"4,557"
PRAMOXINE HCL-GLYCERIN,,,,,8999200265,,10 digit,,,,"4,558"
PRAMOXINE HCL-ZINC OXIDE,,,,,8999200268,,10 digit,,,,"4,559"
PRAMOXINE-AMMONIUM LACTATE,,,,,9085990277,,10 digit,,,,"4,560"
PRAMOXINE-BENZALKONIUM CL,,,,,9085990273,,10 digit,,,,"4,561"
PRAMOXINE-BENZYL ALCOHOL,,,,,9085990292,,10 digit,,,,"4,562"
PRAMOXINE-CALAMINE,,,,,9085990293,,10 digit,,,,"4,563"
PRAMOXINE-CAMPHOR-ZINC ACETATE,,,,,9085990367,,10 digit,,,,"4,564"
PRAMOXINE-CHLOROXYLENOL,,,,,8799200280,,10 digit,,,,"4,565"
PRAMOXINE-DIMETHICONE,,,,,9085990274,,10 digit,,,,"4,566"
PRAMOXINE-DIPHENHYDRAMINE,,,,,9085990275,,10 digit,,,,"4,567"
PRAMOXINE-GLYCERIN,,,,,9085990276,,10 digit,,,,"4,568"
PRAMOXINE-HC,,,,,9055980240,,10 digit,,,,"4,569"
NAME,,,,,CODE,,Digit Match Level,,,,Count
PRAMOXINE-HC EMOLLIENT BASE,,,,,9055980242,,10 digit,,,,"4,570"
PRAMOXINE-HC-CHLOROXYLENOL,,,,,8799200312,,10 digit,,,,"4,571"
PRAMOXINE-HC-CHLOROXYLENOL AQ,,,,,8799200314,,10 digit,,,,"4,572"
PRAMOXINE-MENTHOL,,,,,9085990294,,10 digit,,,,"4,573"
PRAMOXINE-MENTHOL-DIMETHICONE,,,,,9085990392,,10 digit,,,,"4,574"
PRAMOXINE-MENTHOL-PETROLATUM,,,,,9085990395,,10 digit,,,,"4,575"
PRAMOXINE-ZINC ACETATE,,,,,9085990295,,10 digit,,,,"4,576"
PRAMOXINE-ZINC OXIDE IN MO,,,,,8999200380,,10 digit,,,,"4,577"
PRASTERONE,,,,,9630007800,,10 digit,,,,"4,578"
PRASTERONE (DHEA),,,,,9548540300,,10 digit,,,,"4,579"
PRASTERONE ACETATE,,,,,9630007810,,10 digit,,,,"4,580"
PRASTERONE MICRONIZED,,,,,9630007805,,10 digit,,,,"4,581"
PRASUGREL HCL,,,,,8515806010,,10 digit,,,,"4,582"
PRAVASTATIN SODIUM,,,,,3940006510,,10 digit,,,,"4,583"
PRAZEPAM,,,,,9672760360,,10 digit,,,,"4,584"
PRAZIQUANTEL,,,,,9672760378,,10 digit,,,,"4,585"
PRAZIQUANTEL,,,,,1500005000,,10 digit,,,,"4,586"
PRAZOSIN HCL,,,,,3620203010,,10 digit,,,,"4,587"
PREBIOTIC PRODUCT,,,,,4730002400,,10 digit,,,,"4,588"
PREBIOTIC VAGINAL PRODUCTS,,,,,5540008000,,10 digit,,,,"4,589"
PREDNICARBATE,,,,,9055008300,,10 digit,,,,"4,590"
PREDNISOLONE,,,,,2210004000,,10 digit,,,,"4,591"
PREDNISOLONE ACETATE,,,,,2210004010,,10 digit,,,,"4,592"
PREDNISOLONE ACETATE,,,,,8630005010,,10 digit,,,,"4,593"
PREDNISOLONE SODIUM PHOSPHATE,,,,,8630005020,,10 digit,,,,"4,594"
PREDNISOLONE SODIUM PHOSPHATE,,,,,2210004020,,10 digit,,,,"4,595"
PREDNISONE,,,,,2210004500,,10 digit,,,,"4,596"
PREGABALIN,,,,,7260005700,,10 digit,,,,"4,597"
PREGNANCY TEST,,,,,9410005000,,10 digit,,,,"4,598"
PREGNENOLONE,,,,,9630007900,,10 digit,,,,"4,599"
PREGNENOLONE MICRONIZED,,,,,9630007910,,10 digit,,,,"4,600"
NAME,,,,,CODE,,Digit Match Level,,,,Count
,,,,,,,,,,,
PREMIUM LECITH ORGANOGEL BASE,,,,,9860008020,,10 digit,,,,"4,601"
PRENAT FEPOLY-FEASP-FEG-FA-DHA,,,,,7851605500,,10 digit,,,,"4,602"
PRENAT FEPOLY-FEHEMPO-FA-DHA,,,,,7851605000,,10 digit,,,,"4,603"
PRENAT FEPOLY-FEHEMPO-FA-OMEGA,,,,,7851208700,,10 digit,,,,"4,604"
PRENAT MV-FE POLYS-FA-CA-OMEGA,,,,,7851503000,,10 digit,,,,"4,605"
PRENAT MV-FECBGL-DSS-FA-DHA,,,,,7851604500,,10 digit,,,,"4,606"
PRENAT VIT-FEPOLY-METHYLFOL-FA,,,,,7851203200,,10 digit,,,,"4,607"
PRENAT W/O A FECBNFEGLU-FA &B6,,,,,7851207100,,10 digit,,,,"4,608"
PRENAT W/O A VIT-FECB-FEFUM-FA,,,,,7851205500,,10 digit,,,,"4,609"
PRENAT W/O A VIT-FEFUM-FEPO-FA,,,,,7851205800,,10 digit,,,,"4,610"
PRENAT W/O A-FE FUM-FA-OMEGA 3,,,,,7851206100,,10 digit,,,,"4,611"
PRENAT W/O A-FE POLY CMPLX-FA,,,,,7851206800,,10 digit,,,,"4,612"
PRENAT W/O A-FE-DSS-METHFOL-FA,,,,,7851205420,,10 digit,,,,"4,613"
PRENAT W/O A-FE-FA-DSS-OMEGA 3,,,,,7851205900,,10 digit,,,,"4,614"
PRENAT W/O A-FE-METHF-FA-OMEGA,,,,,7851206200,,10 digit,,,,"4,615"
PRENAT W/O A-FE-METHFOL-FA-DHA,,,,,7851607000,,10 digit,,,,"4,616"
PRENAT W/O A-FE-METHFOL-FA-DHA,,,,,7851602400,,10 digit,,,,"4,617"
PRENAT W/O A-FECB-FEGL-DSS-FA,,,,,7851205100,,10 digit,,,,"4,618"
PRENAT W/O A-FECBGL-DSS-FA-DHA,,,,,7851604000,,10 digit,,,,"4,619"
PRENAT W/O A-FECBN-DSS-FA-DHA,,,,,7851603500,,10 digit,,,,"4,620"
PRENAT W/O A-FECBN-METH-FA-DHA,,,,,7851602300,,10 digit,,,,"4,621"
PRENAT-B2-B6-B12-D3-METHYLF-FA,,,,,7851002000,,10 digit,,,,"4,622"
PRENAT-FE BISGLY-FA-W/O VIT A,,,,,7851206600,,10 digit,,,,"4,623"
PRENAT-FE-FA-METHF-CA-DOC-DHA,,,,,7851507500,,10 digit,,,,"4,624"
PRENAT-FEBIS-FEPRO-FA-CA-OMEGA,,,,,7851502200,,10 digit,,,,"4,625"
PRENAT-FECBN-FEAS-FA-DSS-OMEGA,,,,,7851209200,,10 digit,,,,"4,626"
PRENAT-FECBN-FEAS-FEGL-FA-OMEG,,,,,7851206900,,10 digit,,,,"4,627"
PRENAT-FECBN-FEASPGL-FA-FISH,,,,,7851207200,,10 digit,,,,"4,628"
PRENAT-FECBN-FEASPGL-FA-OMEGA,,,,,7851201300,,10 digit,,,,"4,629"
NAME,,,,,CODE,,Digit Match Level,,,,Count
PRENAT-FECBN-FEBISG-FA-FISHOIL,,,,,7851209500,,10 digit,,,,"4,630"
PRENAT-FECBN-FEBISG-FA-OMEGA,,,,,7851201900,,10 digit,,,,"4,631"
PRENAT-FEFUM-DSS-FA-DHA W/O A,,,,,7851603700,,10 digit,,,,"4,632"
PRENAT-FEFUM-FEPO-FA-OMEGA 3,,,,,7851209100,,10 digit,,,,"4,633"
PRENAT-FEPOLY-FEASP-FEGLYC-FA,,,,,7851208900,,10 digit,,,,"4,634"
PRENAT-FEPOLY-FERED-FA-OMEGA 3,,,,,7851209700,,10 digit,,,,"4,635"
PRENAT-W/OA-FE BISGLY-FA-OMEGA,,,,,7851206700,,10 digit,,,,"4,636"
PRENATAL CA CARB-B6-B12-FA,,,,,7851003000,,10 digit,,,,"4,637"
PRENATAL CALCIUM-B6-FA-GINGER,,,,,7851002500,,10 digit,,,,"4,638"
PRENATAL MULTIVIT-MIN-FE-FA,,,,,7851200000,,10 digit,,,,"4,639"
PRENATAL MV & MIN W/FE-FA-CA,,,,,7851400000,,10 digit,,,,"4,640"
PRENATAL MV MIN-FE-FA-CA-OMEGA,,,,,7851502000,,10 digit,,,,"4,641"
PRENATAL MV-MIN-FE CBN-FA-DHA,,,,,7851601500,,10 digit,,,,"4,642"
PRENATAL MV-MIN-FE FUM-FA-DHA,,,,,7851602000,,10 digit,,,,"4,643"
PRENATAL VIT W/ FE BISG-FA,,,,,7851204600,,10 digit,,,,"4,644"
PRENATAL VIT W/FE-METHYLFOL-FA,,,,,7851202200,,10 digit,,,,"4,645"
PRENATAL VIT-DOCUSATE-IRON-FA,,,,,7851206400,,10 digit,,,,"4,646"
PRENATAL VIT-DSS-FE CBN-FA,,,,,7851206500,,10 digit,,,,"4,647"
PRENATAL VIT-DSS-FE FUM-FA,,,,,7851207000,,10 digit,,,,"4,648"
PRENATAL VIT-FE BIS-FE PROT-FA,,,,,7851204900,,10 digit,,,,"4,649"
PRENATAL VIT-FE BISG-FA-DHA,,,,,7851603000,,10 digit,,,,"4,650"
PRENATAL VIT-FE CBN-FE GLUC-FA,,,,,7851204500,,10 digit,,,,"4,651"
PRENATAL VIT-FE CBN-FE SULF-FA,,,,,7851204000,,10 digit,,,,"4,652"
PRENATAL VIT-FE FUM-FA-OMEGA,,,,,7851201800,,10 digit,,,,"4,653"
PRENATAL VIT-FE FUM-FE BISG-FA,,,,,7851204700,,10 digit,,,,"4,654"
PRENATAL VIT-FE FUMARATE-FA,,,,,7851201500,,10 digit,,,,"4,655"
PRENATAL VIT-FE GLUC-FE FUM-FA,,,,,7851204800,,10 digit,,,,"4,656"
PRENATAL VIT-FE GLUCONATE-FA,,,,,7851202000,,10 digit,,,,"4,657"
PRENATAL VIT-FE PSAC CMPLX-FA,,,,,7851203000,,10 digit,,,,"4,658"
NAME,,,,,CODE,,Digit Match Level,,,,Count
PRENATAL VIT-FE SUCCINATE-FA,,,,,7851202400,,10 digit,,,,"4,659"
PRENATAL VIT-FE SULFATE-FA,,,,,7851202500,,10 digit,,,,"4,660"
PRENATAL VIT-FE SULFATE-FA-DHA,,,,,7851603300,,10 digit,,,,"4,661"
PRENATAL VIT-FE-FA-CA-DSS-DHA,,,,,7851507000,,10 digit,,,,"4,662"
PRENATAL VIT-FEPOLY-FA-DHA,,,,,7851603200,,10 digit,,,,"4,663"
PRENATAL VIT-FEPOLY-FEHEMPO-FA,,,,,7851209000,,10 digit,,,,"4,664"
PRENATAL VIT-IRON CARBONYL-FA,,,,,7851201000,,10 digit,,,,"4,665"
PRENATAL VIT-SEL-FE FUM-FA,,,,,7851206000,,10 digit,,,,"4,666"
PRENATAL VITAMINS,,,,,7851000000,,10 digit,,,,"4,667"
PRENATAL W/O A VIT-FE CBN-FA,,,,,7851205200,,10 digit,,,,"4,668"
PRENATAL W/O A VIT-FE FUM-FA,,,,,7851205000,,10 digit,,,,"4,669"
PRENATAL W/O A-FE AS GL-DSS-FA,,,,,7851205300,,10 digit,,,,"4,670"
PRENATAL W/O A-FE CBN-DSS-FA,,,,,7851205400,,10 digit,,,,"4,671"
PRENATAL W/O VIT A-FECBN-FA-B6,,,,,7851206300,,10 digit,,,,"4,672"
PRENATAL-FE BIS-FA-DHA W/O A,,,,,7851602900,,10 digit,,,,"4,673"
PRENATAL-FE CBN-DSS-FA-DHA,,,,,7851601600,,10 digit,,,,"4,674"
PRENATAL-FE CBN-FE ASP GLY-FA,,,,,7851201400,,10 digit,,,,"4,675"
PRENATAL-FE-FA-DHA W/O VIT A,,,,,7851601200,,10 digit,,,,"4,676"
PRENATAL-FE-METHYLFOL-FA-DHA,,,,,7851602200,,10 digit,,,,"4,677"
PRENATAL-FECBN-FA-DSS-OMEGA 3,,,,,7851209300,,10 digit,,,,"4,678"
PRENATAL-FECBN-FEASPGL-FA-OMEG,,,,,7851201600,,10 digit,,,,"4,679"
PRENATAL-FEFUM-FA-DSS-FISH OIL,,,,,7851209400,,10 digit,,,,"4,680"
PRENATAL-FEFUM-L METHYLFOL-DHA,,,,,7851602100,,10 digit,,,,"4,681"
PRENATAL-NA FEREDTA-FA-OMEGA 3,,,,,7851209600,,10 digit,,,,"4,682"
PRENATAL-POLYS FE-FA-FISH OIL,,,,,7851208000,,10 digit,,,,"4,683"
PRILOCAINE HCL,,,,,6910006010,,10 digit,,,,"4,684"
PRIMAQUINE PHOSPHATE,,,,,1300003010,,10 digit,,,,"4,685"
PRIMIDONE,,,,,7260006000,,10 digit,,,,"4,686"
PRIMIDONE,,,,,9672762739,,10 digit,,,,"4,687"
PROBENECID,,,,,9672764200,,10 digit,,,,"4,688"
NAME,,,,,CODE,,Digit Match Level,,,,Count
PROBENECID,,,,,6810001000,,10 digit,,,,"4,689"
PROBIOTIC PRODUCT,,,,,4730002500,,10 digit,,,,"4,690"
PROBUCOL,,,,,3950005500,,10 digit,,,,"4,691"
PROC & TETRACAINE-EPHED-DEX,,,,,6999000351,,10 digit,,,,"4,692"
PROC-TETRACAINE-EPHED-EPI-DEX,,,,,6999100431,,10 digit,,,,"4,693"
PROCAINAMIDE HCL,,,,,3510002010,,10 digit,,,,"4,694"
PROCAINE,,,,,9672764300,,10 digit,,,,"4,695"
PROCAINE HCL,,,,,6920007010,,10 digit,,,,"4,696"
PROCARBAZINE HCL,,,,,2170005010,,10 digit,,,,"4,697"
PROCHLORPERAZINE,,,,,5920005500,,10 digit,,,,"4,698"
PROCHLORPERAZINE EDISYLATE,,,,,5920005520,,10 digit,,,,"4,699"
PROCHLORPERAZINE EDISYLATE,,,,,9672764310,,10 digit,,,,"4,700"
PROCHLORPERAZINE MALEATE,,,,,5920005510,,10 digit,,,,"4,701"
PROCYCLIDINE HCL,,,,,7310006000,,10 digit,,,,"4,702"
PROFLAVINE HEMISULFATE,,,,,9672764318,,10 digit,,,,"4,703"
PROGESTERONE,,,,,2600004000,,10 digit,,,,"4,704"
PROGESTERONE,,,,,5537006000,,10 digit,,,,"4,705"
PROGESTERONE MICRONIZED,,,,,2600004010,,10 digit,,,,"4,706"
PROLINE,,,,,8030304300,,10 digit,,,,"4,707"
PROMAZINE HCL,,,,,9672764370,,10 digit,,,,"4,708"
PROMETHAZINE HCL,,,,,9672764390,,10 digit,,,,"4,709"
PROMETHAZINE HCL,,,,,4140002010,,10 digit,,,,"4,710"
PROMETHAZINE-CODEINE,,,,,4399520234,,10 digit,,,,"4,711"
PROMETHAZINE-DM,,,,,4399570230,,10 digit,,,,"4,712"
PROMETHAZINE-PHENYLEPHRINE,,,,,4399300270,,10 digit,,,,"4,713"
PROPAFENONE HCL,,,,,3530005000,,10 digit,,,,"4,714"
PROPANE-DIMETHYL ETHER,,,,,9075990250,,10 digit,,,,"4,715"
PROPANTHELINE BROMIDE,,,,,4910207010,,10 digit,,,,"4,716"
PROPARACAINE HCL,,,,,8675002010,,10 digit,,,,"4,717"
PROPARACAINE HCL,,,,,9672764420,,10 digit,,,,"4,718"
PROPIONIC ACID,,,,,9672764500,,10 digit,,,,"4,719"
NAME,,,,,CODE,,Digit Match Level,,,,Count
PROPOFOL,,,,,9672764550,,10 digit,,,,"4,720"
PROPOFOL,,,,,7040005000,,10 digit,,,,"4,721"
PROPOLIS,,,,,9672764600,,10 digit,,,,"4,722"
PROPOXYPHENE HCL,,,,,6510008510,,10 digit,,,,"4,723"
PROPOXYPHENE N-ACETAMINOPHEN,,,,,6599200240,,10 digit,,,,"4,724"
PROPOXYPHENE N-APAP-DIETARY PR,,,,,6599800250,,10 digit,,,,"4,725"
PROPOXYPHENE NAPSYLATE,,,,,6510008520,,10 digit,,,,"4,726"
PROPOXYPHENE NAPSYLATE,,,,,9672764830,,10 digit,,,,"4,727"
PROPOXYPHENE-ACETAMINOPHEN,,,,,6599200220,,10 digit,,,,"4,728"
PROPRANOLOL HCL,,,,,3310004010,,10 digit,,,,"4,729"
PROPRANOLOL HCL SR BEADS,,,,,3310004012,,10 digit,,,,"4,730"
PROPRANOLOL-HCTZ,,,,,3699200240,,10 digit,,,,"4,731"
PROPYL ALCOHOL,,,,,9672764950,,10 digit,,,,"4,732"
PROPYL GALLATE,,,,,9672764990,,10 digit,,,,"4,733"
PROPYL GLYCOL-HYDROXYETHYLCELL,,,,,4250990265,,10 digit,,,,"4,734"
PROPYLENE CARBONATE,,,,,9672765002,,10 digit,,,,"4,735"
PROPYLENE GLYCOL,,,,,9672765010,,10 digit,,,,"4,736"
PROPYLENE GLYCOL,,,,,9840301000,,10 digit,,,,"4,737"
PROPYLENE GLYCOL,,,,,8620006000,,10 digit,,,,"4,738"
PROPYLENE GLYCOL MONOSTEARATE,,,,,9672765040,,10 digit,,,,"4,739"
PROPYLENE GLYCOL-GLYCERIN,,,,,8620990260,,10 digit,,,,"4,740"
PROPYLHEXEDRINE,,,,,4210302000,,10 digit,,,,"4,741"
PROPYLPARABEN,,,,,9810006800,,10 digit,,,,"4,742"
PROPYLPARABEN SODIUM,,,,,9810006810,,10 digit,,,,"4,743"
PROPYLTHIOURACIL,,,,,9672765060,,10 digit,,,,"4,744"
PROPYLTHIOURACIL,,,,,2830002000,,10 digit,,,,"4,745"
PROTAMINE SULFATE,,,,,8550001010,,10 digit,,,,"4,746"
PROTAMINE SULFATE,,,,,9672765080,,10 digit,,,,"4,747"
PROTEASE,,,,,9672765100,,10 digit,,,,"4,748"
PROTEASE-BETAINE HCL,,,,,5199000245,,10 digit,,,,"4,749"
PROTEIN,,,,,8030101000,,10 digit,,,,"4,750"
PROTEIN C CONCENTRATE (HUMAN),,,,,8555006010,,10 digit,,,,"4,751"
NAME,,,,,CODE,,Digit Match Level,,,,Count
PROTIRELIN,,,,,9672765190,,10 digit,,,,"4,752"
PROTIRELIN,,,,,9420007800,,10 digit,,,,"4,753"
PROTRIPTYLINE HCL,,,,,5820007010,,10 digit,,,,"4,754"
PRUSSIAN BLUE,,,,,9672766500,,10 digit,,,,"4,755"
PSE HCL-DM HBR-GUAIFENESIN TAN,,,,,4399730390,,10 digit,,,,"4,756"
PSE HCL-PYRIL MAL-DM HBR TAN,,,,,4399580339,,10 digit,,,,"4,757"
PSE TAN-BROMPHEN TAN-DM TAN,,,,,4399580337,,10 digit,,,,"4,758"
PSE TAN-CARBETAPENTANE TAN,,,,,4399560228,,10 digit,,,,"4,759"
PSE TAN-CHLORPHEN TAN-DM TAN,,,,,4399580331,,10 digit,,,,"4,760"
PSE TAN-DEXCHLOR TAN-DM TAN,,,,,4399580333,,10 digit,,,,"4,761"
PSE-BROMPHEN-CHLOPHEDIANOL,,,,,4399580361,,10 digit,,,,"4,762"
PSE-CHLORCYCLIZINE-CHLOPHED,,,,,4399580380,,10 digit,,,,"4,763"
PSE-CHLORPHEN-CHLOPHEDIANOL,,,,,4399580362,,10 digit,,,,"4,764"
PSE-DEXBROMPHENIRAMINE-DM-GG,,,,,4399800463,,10 digit,,,,"4,765"
PSE-DEXCHLORPHEN-CHLOPHEDIANOL,,,,,4399580363,,10 digit,,,,"4,766"
PSE-DIPHENHYD-DM-APAP,,,,,4399590451,,10 digit,,,,"4,767"
PSE-DM-GG-SODIUM CITRATE,,,,,4399730460,,10 digit,,,,"4,768"
PSE-METHSCOP & CPM-PE-METHSCOP,,,,,4399350460,,10 digit,,,,"4,769"
PSE-PYRILAMINE-CARBETAPENTANE,,,,,4399580344,,10 digit,,,,"4,770"
PSEUDOEPH-BROMPHEN-COD,,,,,4399530319,,10 digit,,,,"4,771"
PSEUDOEPH-BROMPHEN-DM,,,,,4399580332,,10 digit,,,,"4,772"
PSEUDOEPH-CHLORPHEN-CODEINE,,,,,4399530320,,10 digit,,,,"4,773"
PSEUDOEPH-CHLORPHEN-DM,,,,,4399580330,,10 digit,,,,"4,774"
PSEUDOEPH-CHLORPHEN-GG,,,,,4399660352,,10 digit,,,,"4,775"
PSEUDOEPH-CHLORPHEN-HYDROCOD,,,,,4399530354,,10 digit,,,,"4,776"
PSEUDOEPH-CPM-DIHYDROCODEINE,,,,,4399530355,,10 digit,,,,"4,777"
PSEUDOEPH-CPM-DM-APAP,,,,,4399590450,,10 digit,,,,"4,778"
PSEUDOEPH-DEXBROMPHEN-CODEINE,,,,,4399530327,,10 digit,,,,"4,779"
PSEUDOEPH-DIHYDROCODEINE-GG,,,,,4399730333,,10 digit,,,,"4,780"
PSEUDOEPH-DOXYLAMINE-DM-APAP,,,,,4399590452,,10 digit,,,,"4,781"
PSEUDOEPH-HYDROCODONE,,,,4399510224,,10 digit,,,,"4,782",
PSEUDOEPH-TRIPROLIDINE-COD,,,,4399530322,,10 digit,,,,"4,783",
PSEUDOEPH-TRIPROLIDINE-DM,,,,4399580338,,10 digit,,,,"4,784",
PSEUDOEPHED HCL-CPM-DM HBR TAN,,,,4399580387,,10 digit,,,,"4,785",
PSEUDOEPHED-APAP-GUAIFENESIN,,,,4399670380,,10 digit,,,,"4,786",
PSEUDOEPHED-BPM-DIHYDROCODEINE,,,,4399530357,,10 digit,,,,"4,787",
PSEUDOEPHED-BROMPHEN-DM-GG,,,,4399800459,,10 digit,,,,"4,788",
PSEUDOEPHED-CARBETAPENTANE-GG,,,,4399730324,,10 digit,,,,"4,789",
PSEUDOEPHED-CHLORPHEN-DM-GG,,,,4399800470,,10 digit,,,,"4,790",
PSEUDOEPHED-CODEINE-GG-APAP,,,,4399830445,,10 digit,,,,"4,791",
PSEUDOEPHED-DEXCHLORPHEN-DM,,,,4399580349,,10 digit,,,,"4,792",
PSEUDOEPHED-PYRILAMINE-CODEINE,,,,4399530321,,10 digit,,,,"4,793",
PSEUDOEPHEDRINE HCL,,,,4210102010,,10 digit,,,,"4,794",
PSEUDOEPHEDRINE TANNATE,,,,4210102030,,10 digit,,,,"4,795",
PSEUDOEPHEDRINE-ACETAMINOPHEN,,,,4399100230,,10 digit,,,,"4,796",
PSEUDOEPHEDRINE-APAP-DM,,,,4399690370,,10 digit,,,,"4,797",
PSEUDOEPHEDRINE-CODEINE,,,,4399510230,,10 digit,,,,"4,798",
PSEUDOEPHEDRINE-CODEINE-GG,,,,4399730330,,10 digit,,,,"4,799",
PSEUDOEPHEDRINE-DEXBROMPHEN-DM,,,,4399580348,,10 digit,,,,"4,800",
PSEUDOEPHEDRINE-DM,,,,4399560230,,10 digit,,,,"4,801",
PSEUDOEPHEDRINE-DM-GG,,,,4399730332,,10 digit,,,,"4,802",
PSEUDOEPHEDRINE-DM-GG-APAP,,,,4399830420,,10 digit,,,,"4,803",
PSEUDOEPHEDRINE-DOXYLAMINE-DM,,,,4399580364,,10 digit,,,,"4,804",
PSEUDOEPHEDRINE-GUAIFENESIN,,,,4399620230,,10 digit,,,,"4,805",
PSEUDOEPHEDRINE-IBUPROFEN,,,,4399100231,,10 digit,,,,"4,806",
PSEUDOEPHEDRINE-METHSCOPOLAMIN,,,,4399280250,,10 digit,,,,"4,807",
PSEUDOEPHEDRINE-NAPROXEN NA,,,,4399100260,,10 digit,,,,"4,808",
PSEUDOEPHEDRINE-PYRILAMINE-DM,,,,4399580347,,10 digit,,,,"4,809",
PSEUDOPHED-CHLOPHEDIANOL-GG,,,,4399730326,,10 digit,,,,"4,810",
PSYLLIUM,,,,4630003010,,10 digit,,,,"4,811",
PSYLLIUM HUSK,,,,9672787536,,10 digit,,,,"4,812",
